unified_id,question_text,validity,source_types,n_instances,n_candidate,n_compiled_report,n_study_bank,instance_ids,source_authors,companies_stated,companies_bank_tag,company_pairs,named_concepts,named_tools,merge_kind,n_wordings
UQ-1193,Leadership saw a demo and now expects magic. Tell me about managing expectations for what an AI system can actually do.,study bank,study bank,1,0,0,1,OMB-0536,ombharatiya,,,,,,exact,1
UQ-1194,Live coding: build the prompt for the next turn under a fixed token budget. The catch is our prefix cache.,study bank,study bank,1,0,0,1,OMB-0594,ombharatiya,,Character.AI,Character.AI:bank_tag,,,exact,1
UQ-1195,LLM context windows are increasing. They can handle millions of tokens now with smaller nimble models that run on commodity hardware. What does this mean for how we build products?,compiled report,compiled report,1,0,1,0,LANDED2-LLM-AND-ML-C-009,landedjobs,,,,context window,,exact,1
UQ-1196,LLM serving system design,compiled report,compiled report,1,0,1,0,LANDED-MISTRAL-05,landedjobs,,Mistral,Mistral:bank_tag,,,exact,1
UQ-1197,Locking and concurrency.,candidate,candidate,1,1,0,0,SIT-NETAPP-03,ajay_2512x,NetApp,,NetApp:stated_by_candidate,,,exact,1
UQ-1198,"Long-context models made RAG obsolete."" Argue both sides, then give your actual position.",study bank,study bank,1,0,0,1,OMB-0203,ombharatiya,,,,context window|RAG,,exact,1
UQ-1199,Loss spikes mid-run on a large pretraining job. Walk me through your debugging process.,study bank,study bank,1,0,0,1,OMB-0923,ombharatiya,,xAI,xAI:bank_tag,,,exact,1
UQ-1200,Low-level CUDA kernel implementation,compiled report,compiled report,1,0,1,0,LANDED-NVIDIA-03,landedjobs,,NVIDIA,NVIDIA:bank_tag,,,exact,1
UQ-1201,"Low-level design: sketch the classes and interfaces for the tool-calling layer of an agent host, where tools can come from native code, an OpenAPI spec, or an MCP server.",study bank,study bank,1,0,0,1,OMB-0769,ombharatiya,,Microsoft,Microsoft:bank_tag,tool calling,MCP,exact,1
UQ-1202,"Mamba and state-space models were supposed to replace transformers. What actually happened, and why?",study bank,study bank,1,0,0,1,OMB-0090,ombharatiya,,,,,,exact,1
UQ-1203,"MCP connects an agent to tools. What does A2A solve that MCP does not, and how do the two compose?",study bank,study bank,1,0,0,1,OMB-0318,ombharatiya,,,,,MCP,exact,1
UQ-1204,"Mechanics of PPO, RLHF safety constraints",compiled report,compiled report,1,0,1,0,LANDED-ANTHROPIC-07,landedjobs,,Anthropic,Anthropic:bank_tag,RLHF,,exact,1
UQ-1205,Mechanistic interpretability: analyze attention heads for inducing circuits,compiled report,compiled report,1,0,1,0,LANDED-ANTHROPIC-08,landedjobs,,Anthropic,Anthropic:bank_tag,attention,,exact,1
UQ-1206,Mechanistic-interpretability assignment,compiled report,compiled report,1,0,1,0,LANDED-ANTHROPIC-09,landedjobs,,Anthropic,Anthropic:bank_tag,,,exact,1
UQ-1207,Merge sorted lists,compiled report,compiled report,1,0,1,0,LANDED-ANTHROPIC-04,landedjobs,,Anthropic,Anthropic:bank_tag,,,exact,1
UQ-1208,"Mid-round I tell you your answer is wrong: I think you should fine-tune here, not use retrieval. You disagree with me. What do you do?",study bank,study bank,1,0,0,1,OMB-0527,ombharatiya,,,,fine-tuning,,exact,1
UQ-1209,ML Coding Interview: K-Means — K-Means is an unsupervised learning algorithm used for clustering data points into groups based on similarity.,compiled report,compiled report,1,0,1,0,LANDED2-CODING-AND-S-011,landedjobs,,OpenAI,OpenAI:bank_tag,,,exact,1
UQ-1210,"ML system design: feature stores, distributed training, online serving.",compiled report,compiled report,1,0,1,0,LANDED2-DATA-AND-APP-023,landedjobs,,,,,,exact,1
UQ-1211,"Model a supply-chain tracking system. What entities, events, alerts, and user actions are needed for operators to make decisions?",compiled report,compiled report,1,0,1,0,LANDED2-FDE-PRODUCT--005,landedjobs,,,,,,exact,1
UQ-1212,Multi-head attention splits the model dimension into h heads each of dimension d_k = d_model / h. An interviewer asks: why not just use a single attention head with the full d_model dimension?,compiled report,compiled report,1,0,1,0,LANDED2-LLM-AND-ML-C-002,landedjobs,,,,attention,,exact,1
UQ-1213,Multi-label extension; new categories that humans haven't yet labeled.?,study bank,study bank,1,0,0,1,LANDED2-DATA-AND-APP-058-F1,landedjobs,,Amazon,Amazon:bank_tag,,,exact,1
UQ-1214,Multinomial extension; connection to cross-entropy.?,study bank,study bank,1,0,0,1,LANDED2-DATA-AND-APP-008-F2,landedjobs,,Amazon,Amazon:bank_tag,,,exact,1
UQ-1215,Name an inference optimization and when it does not help.,candidate,candidate,1,1,0,0,SIT-AKSHAY-04,ConsciousRide,,,,,,exact,1
UQ-1216,Name three prompt-injection classes and a defense for each.,compiled report,compiled report,1,0,1,0,LANDED-Q-EVALS-08,landedjobs,,,,,,exact,1
UQ-1217,"New Scaling Laws for Large Language Models"" — critique the Hoffmann vs DeepMind Chinchilla re-approach",compiled report,compiled report,1,0,1,0,LANDED2-FRONTIER-AI--024,landedjobs,,,,,,exact,1
UQ-1218,"Open-ended customer scenario with the framing ""a company wants to use AI to solve X business problem,"" followed by ""what questions would you ask the customer before designing anything?",compiled report,compiled report,1,0,1,0,LANDED2-FDE-PRODUCT--012,landedjobs,,,,,,exact,1
UQ-1219,Open-weights vs closed-weights models: how do you think about the tradeoff as an engineer in 2026?,study bank,study bank,1,0,0,1,OMB-0103,ombharatiya,,,,,,exact,1
UQ-1220,"OpenAI FDE Technical Deep Dive probes ""RAG architecture (embedding selection, chunking, retrieval methods, reranking).",compiled report,compiled report,1,0,1,0,LANDED2-FDE-PRODUCT--024,landedjobs,,,,reranking|chunking|embeddings|RAG,,exact,1
UQ-1221,"OpenAI FDE Technical Deep Dive: ""fine-tuning tradeoffs (when to fine-tune versus RAG versus prompt engineering), and guardrails for production LLM applications.",compiled report,compiled report,1,0,1,0,LANDED2-FDE-PRODUCT--025,landedjobs,,,,RAG|fine-tuning,,exact,1
UQ-1222,"OpenAI FDE Technical Deep Dive: ""guardrails for production LLM applications.",compiled report,compiled report,1,0,1,0,LANDED2-FDE-PRODUCT--026,landedjobs,,,,,,exact,1
UQ-1223,Orchestration vs choreography for multi-agent systems?,compiled report,compiled report,1,0,1,0,LANDED-Q-AGENTS-10,landedjobs,,,,,,exact,1
UQ-1224,Our 2026 flagship is a sparse MoE with ~10x more total than active parameters. Why is that architecture a good fit for private enterprise deployment - and where does it hurt?,study bank,study bank,1,0,0,1,OMB-0621,ombharatiya,,Cohere,Cohere:bank_tag,MoE,,exact,1
UQ-1225,"Our flagship is a sparse MoE with ~10x more total than active parameters. Why is that architecture a good fit for private enterprise deployment, and where does it hurt?",study bank,study bank,1,0,0,1,PALLAVI-0340,pallavi-shekhar,,Cohere,Cohere:bank_tag,MoE,,exact,1
UQ-1226,"Our serving cost is dominated by KV cache, not weights. Get it down by an order of magnitude and tell me what you give up.",study bank,study bank,1,0,0,1,OMB-0590,ombharatiya,,Character.AI,Character.AI:bank_tag,KV cache,,exact,1
UQ-1227,Outcome vs trajectory eval — when does each fail?,compiled report,compiled report,1,0,1,0,LANDED-Q-EVALS-03,landedjobs,,,,,,exact,1
UQ-1228,p95 time-to-first-token on answers regressed from 1.2 s to 3 s after a release. Walk me through finding and fixing it.,study bank,study bank,1,0,0,1,OMB-0835,ombharatiya,,Perplexity,Perplexity:bank_tag,,,exact,1
UQ-1229,Paired coding: write a chunker for a legal document that never splits a clause and carries enough context that a retrieved chunk is self-contained.,study bank,study bank,1,0,0,1,OMB-0728,ombharatiya,,Harvey,Harvey:bank_tag,chunking,,exact,1
UQ-1230,"Palantir works with defence and intelligence agencies, and interviewers may probe how you think about that. How would you answer - and what would you do if asked to build something you're uncomfortable with?",study bank,study bank,1,0,0,1,OMB-0830,ombharatiya,,Palantir,Palantir:bank_tag,,,exact,1
UQ-1231,"Palantir works with defence and intelligence agencies. How do you think about that, and what would you do if asked to build something you're uncomfortable with?",study bank,study bank,1,0,0,1,PALLAVI-0616,pallavi-shekhar,,Palantir,Palantir:bank_tag,,,exact,1
UQ-1232,"Paper reading deep dive: experiment design, paper limitations, results applicability (~2026)",compiled report,compiled report,1,0,1,0,LANDED2-FRONTIER-AI--064,landedjobs,,,,,,exact,1
UQ-1233,"Parse data and compute statistics transformations (coding round); ML concepts, LLMs, and debugging (ML coding round).",compiled report,compiled report,1,0,1,0,LANDED2-DATA-AND-APP-049,landedjobs,,Scale,Scale:bank_tag,,,exact,1
UQ-1234,"Parsing data, data transformations, statistics about the data",compiled report,compiled report,1,0,1,0,LANDED-SCALE-01,landedjobs,,Scale,Scale:bank_tag,,,exact,1
UQ-1235,PEFT vs full FT; data mixtures; catastrophic forgetting.?,study bank,study bank,1,0,0,1,LANDED2-DATA-AND-APP-021-F1,landedjobs,,Microsoft,Microsoft:bank_tag,,,exact,1
UQ-1236,Perplexity Interview Experience: In-Memory File System Coding Challenge. Verified candidate reports — coding.,compiled report,compiled report,1,0,1,0,LANDED2-CODING-AND-S-034,landedjobs,,Anthropic,Anthropic:bank_tag,perplexity,,exact,1
UQ-1237,Pick a common failure mode of an LLM in production and design a product response to it.,compiled report,compiled report,1,0,1,0,LANDED2-FDE-PRODUCT--044,landedjobs,,,,,,exact,1
UQ-1238,Pivoting on multiple breakdowns; memory-effective groupby; using Modin/Polars for scale.?,study bank,study bank,1,0,0,1,LANDED2-DATA-AND-APP-045-F1,landedjobs,,,,,,exact,1
UQ-1239,"Plan: A working session with the candidate to define a product to build""; ""Build: The candidate brings the idea to life over 2 hours, using the AI tooling and frameworks of their choice, with complete freedom to pivot or adjust scope as they go""; ""Review: A session where the candidate demos what they've built ... interviewers debate the key product flows and choices they made, review the code to understand their technical judgment (data model, abstractions, extensibility, etc.), discuss the path",compiled report,compiled report,1,0,1,0,LANDED2-FDE-PRODUCT--034,landedjobs,,,,,,exact,1
UQ-1240,"Pointwise scoring vs pairwise comparison for LLM judges - which is more reliable, and why?",study bank,study bank,1,0,0,1,OMB-0335,ombharatiya,,,,,,exact,1
UQ-1241,Practical coding: write a service that proxies streaming TTS to a browser and cancels cleanly when the user navigates away.,study bank,study bank,1,0,0,1,OMB-0669,ombharatiya,,ElevenLabs,ElevenLabs:bank_tag,,,exact,1
UQ-1242,Pre-norm vs post-norm - what's the difference and why did everyone move to pre-norm? And why RMSNorm?,study bank,study bank,1,0,0,1,OMB-0068,ombharatiya,,,,,,exact,1
UQ-1243,"Prepare an Agentforce demo, showing your technical skills around [building conversational AI agents].",compiled report,compiled report,1,0,1,0,LANDED2-FDE-PRODUCT--036,landedjobs,,,,,,exact,1
UQ-1244,Present a past data science project - and know your own project's technicalities in and out.,compiled report,compiled report,1,0,1,0,LANDED2-DATA-AND-APP-054,landedjobs,,,,,,exact,1
UQ-1245,"Present the architecture for a workflow that reviews 5,000 contracts in a Vault against an 18-question diligence checklist and returns a review grid.",study bank,study bank,1,0,0,1,OMB-0727,ombharatiya,,Harvey,Harvey:bank_tag,,,exact,1
UQ-1246,"Price a dedicated endpoint: estimate cost per million output tokens for a 70B model, and explain the throughput - latency trade.",study bank,study bank,1,0,0,1,OMB-0901,ombharatiya,,Together AI,Together AI:bank_tag,,,exact,1
UQ-1247,"Product decomposition: a hospital group schedules and confirms outpatient appointments by phone, manually, with three staff on a rota. Design what we would build for them.",study bank,study bank,1,0,0,1,OMB-0668,ombharatiya,,ElevenLabs,ElevenLabs:bank_tag,,,exact,1
UQ-1248,Project deep-dive + cross-functional disagreement — standard behaviorals cited across DeepMind RE loop reports,compiled report,compiled report,1,0,1,0,LANDED2-FRONTIER-AI--028,landedjobs,,,,,,exact,1
UQ-1249,"Projects end-to-end + senior disagreement + biggest failure + delivering bad news *(behavioral cluster, verbatim set)*",compiled report,compiled report,1,0,1,0,LANDED2-FRONTIER-AI--010,landedjobs,,,,,,exact,1
UQ-1250,Prompts and completions contain user data. How do you redact PII in traces without destroying your ability to debug?,study bank,study bank,1,0,0,1,OMB-0354,ombharatiya,,,,,,exact,1
UQ-1251,Prove that 1-Nearest Neighbor has error rate at most twice the Bayes error.,compiled report,compiled report,1,0,1,0,LANDED2-DATA-AND-APP-017,landedjobs,,Microsoft,Microsoft:bank_tag,,,exact,1
UQ-1252,Prove why MSE is non-convex for logistic regression.,compiled report,compiled report,1,0,1,0,LANDED2-DATA-AND-APP-016,landedjobs,,Microsoft,Microsoft:bank_tag,,,exact,1
UQ-1253,"Qwen moved from dense-only to shipping both dense and MoE models (for example a 30B model with ~3B active parameters, and a 235B model with ~22B active). Explain the tradeoff, and when you would pick the 30B-A3B MoE over a 32B dense.",study bank,study bank,1,0,0,1,OMB-0845,ombharatiya,,Alibaba,Alibaba:bank_tag,MoE,,exact,1
UQ-1254,Qwen ships both dense and MoE models (30B with ~3B active; 235B with ~22B active). When would you pick the 30B-A3B MoE over a 32B dense?,study bank,study bank,1,0,0,1,PALLAVI-0376,pallavi-shekhar,,Alibaba (Qwen),Alibaba (Qwen):bank_tag,MoE,,exact,1
UQ-1255,"Qwen ships open weights that top public leaderboards. As the engineer responsible for a release, how do you make sure the benchmark numbers are trustworthy and not contaminated?",study bank,study bank,1,0,0,1,OMB-0852,ombharatiya,,Alibaba,Alibaba:bank_tag,,,exact,1
UQ-1256,"Qwen ships open weights that top public leaderboards. As the release engineer, how do you make sure the benchmark numbers are trustworthy and not contaminated?",study bank,study bank,1,0,0,1,PALLAVI-0379,pallavi-shekhar,,Alibaba (Qwen),Alibaba (Qwen):bank_tag,,,exact,1
UQ-1257,"Qwen uses a byte-level BPE tokenizer with a vocabulary around 151K, augmented for multilingual coverage and with digits split into single characters. Why those choices for a multilingual, maths-capable model, and what are the tradeoffs?",study bank,study bank,1,0,0,1,OMB-0843,ombharatiya,,Alibaba,Alibaba:bank_tag,,,exact,1
UQ-1258,"Qwen uses byte-level BPE with a ~151K vocabulary, augmented for multilingual coverage and with digits split into single characters. Why those choices, and what are the trade-offs?",study bank,study bank,1,0,0,1,PALLAVI-0374,pallavi-shekhar,,Alibaba (Qwen),Alibaba (Qwen):bank_tag,,,exact,1
UQ-1259,Qwen's reasoning models are trained with reinforcement learning using verifiable rewards on maths and code. Explain that setup and why it is preferred over PPO with a learned reward model for these domains.,study bank,study bank,1,0,0,1,OMB-0851,ombharatiya,,Alibaba,Alibaba:bank_tag,,,exact,1
UQ-1260,Qwen's reasoning models train with RL using verifiable rewards on maths and code. Why is that preferred over PPO with a learned reward model for these domains?,study bank,study bank,1,0,0,1,PALLAVI-0378,pallavi-shekhar,,Alibaba (Qwen),Alibaba (Qwen):bank_tag,,,exact,1
UQ-1261,"Qwen2.5 extends context to 128K (and up to about 1M for the Turbo variant) using YaRN plus Dual Chunk Attention, mostly training-free. Explain how that works and why post-hoc extension is attractive.",study bank,study bank,1,0,0,1,OMB-0847,ombharatiya,,Alibaba,Alibaba:bank_tag,chunking|attention,,exact,1
UQ-1262,"Qwen2.5-Coder trains with repository-level fill-in-the-middle using special tokens like `<|fim_prefix|>`, `<|fim_suffix|>`, `<|fim_middle|>`, `<|repo_name|>`, and `<|file_sep|>`. Write the function that formats a repo-level FIM training example, and explain why repo-level beats file-level for real code completion.",study bank,study bank,1,0,0,1,OMB-0849,ombharatiya,,Alibaba,Alibaba:bank_tag,,,exact,1
UQ-1263,"Qwen3 unifies a ""thinking"" mode and a ""non-thinking"" mode in a single model, with a thinking budget the caller can set. How would you train that, and how would you serve it?",study bank,study bank,1,0,0,1,OMB-0844,ombharatiya,,Alibaba,Alibaba:bank_tag,,,exact,1
UQ-1264,"Qwen3 unifies a thinking mode and a non-thinking mode in one model with a caller-settable thinking budget. How would you train that, and how would you serve it?",study bank,study bank,1,0,0,1,PALLAVI-0375,pallavi-shekhar,,Alibaba (Qwen),Alibaba (Qwen):bank_tag,,,exact,1
UQ-1265,"Qwen3 uses ""strong-to-weak"" distillation, bootstrapping the smaller models from flagship ones instead of running the full heavy post-training on every size. How does that work and why is it cheaper?",study bank,study bank,1,0,0,1,OMB-0846,ombharatiya,,Alibaba,Alibaba:bank_tag,,,exact,1
UQ-1266,"Qwen3 uses strong-to-weak distillation, bootstrapping smaller models from flagship ones. How does that work and why is it cheaper?",study bank,study bank,1,0,0,1,PALLAVI-0377,pallavi-shekhar,,Alibaba (Qwen),Alibaba (Qwen):bank_tag,,,exact,1
